id,original_title,original_language,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,release_year,genres,production_companies,cast,crew
210860,Mortdecai,en,60000000,47318560,107,2.2849,5.509,2671,2015-01-21,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Adventure', 'id': 12}]","['Lionsgate', 'Mad Chance', 'Infinitum Nihil', 'OddLot Entertainment', 'Huayi Brothers Pictures']","[{'id': 85, 'name': 'Johnny Depp', 'popularity': 13.3755}, {'id': 12052, 'name': 'Gwyneth Paltrow', 'popularity': 3.4716}, {'id': 3061, 'name': 'Ewan McGregor', 'popularity': 6.0517}, {'id': 6162, 'name': 'Paul Bettany', 'popularity': 3.6202}, {'id': 75130, 'name': 'Jonny Pasvolsky', 'popularity': 1.033}]","{'id': 508, 'name': 'David Koepp', 'popularity': 2.5693}"
222936,Aloha,en,37000000,26250020,105,2.5132,5.5,2071,2015-05-29,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]","['Vinyl Films', 'Scott Rudin Productions']","[{'id': 51329, 'name': 'Bradley Cooper', 'popularity': 6.7196}, {'id': 54693, 'name': 'Emma Stone', 'popularity': 6.786}, {'id': 53714, 'name': 'Rachel McAdams', 'popularity': 5.1814}, {'id': 1532, 'name': 'Bill Murray', 'popularity': 5.3842}, {'id': 17697, 'name': 'John Krasinski', 'popularity': 5.4964}]","{'id': 11649, 'name': 'Cameron Crowe', 'popularity': 1.8947}"
308639,Dope,en,7000000,17986781,103,2.1474,7.067,1494,2015-06-19,2015,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]","['Revolt Films', 'Significant Productions', 'IamOTHER Entertainment']","[{'id': 587506, 'name': 'Shameik Moore', 'popularity': 2.4906}, {'id': 37153, 'name': 'Zoë Kravitz', 'popularity': 4.6565}, {'id': 1521445, 'name': 'A$AP Rocky', 'popularity': 2.7678}, {'id': 1253355, 'name': 'Kiersey Clemons', 'popularity': 2.2414}, {'id': 1291350, 'name': 'Tony Revolori', 'popularity': 2.3068}]","{'id': 51866, 'name': 'Rick Famuyiwa', 'popularity': 1.4162}"
328425,The Gift,en,5000000,58978653,108,3.2273,6.692,3274,2015-07-31,2015,"[{'name': 'Thriller', 'id': 53}, {'name': 'Mystery', 'id': 9648}, {'name': 'Drama', 'id': 18}]","['Blumhouse Productions', 'Blue-Tongue Films', 'Ahimsa Films']","[{'id': 23532, 'name': 'Jason Bateman', 'popularity': 4.9762}, {'id': 15556, 'name': 'Rebecca Hall', 'popularity': 4.5342}, {'id': 33192, 'name': 'Joel Edgerton', 'popularity': 3.5717}, {'id': 1331652, 'name': 'Allison Tolman', 'popularity': 2.0039}, {'id': 27031, 'name': 'Tim Griffin', 'popularity': 1.9618}]","{'id': 33192, 'name': 'Joel Edgerton', 'popularity': 3.5717}"
338676,Extinction,en,7000000,2350695,110,2.176,6.255,703,2015-08-07,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]","['Vaca Films', 'La Ferme! Productions', 'Laokoon Filmgroup', 'Ombra Films', 'Telefónica Studios']","[{'id': 28657, 'name': 'Matthew Fox', 'popularity': 2.8754}, {'id': 52886, 'name': 'Jeffrey Donovan', 'popularity': 2.508}, {'id': 1009160, 'name': 'Quinn McColgan', 'popularity': 0.6542}, {'id': 1348364, 'name': 'Valeria Vereau', 'popularity': 0.1797}, {'id': 224731, 'name': 'Clara Lago', 'popularity': 1.825}]","{'id': 140396, 'name': 'Miguel Ángel Vivas', 'popularity': 0.351}"
299824,寻龙诀,zh,37000000,278300000,127,2.0114,6.2,236,2015-12-18,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}]",['Beijing Enlight Pictures'],"[{'id': 109809, 'name': 'Chen Kun', 'popularity': 1.9467}, {'id': 128026, 'name': 'Huang Bo', 'popularity': 1.5302}, {'id': 21911, 'name': 'Shu Qi', 'popularity': 2.8801}, {'id': 150899, 'name': 'AngelaBaby', 'popularity': 2.7849}, {'id': 83634, 'name': 'Yu Xia', 'popularity': 1.2287}]","{'id': 232685, 'name': 'Wuershan', 'popularity': 0.7227}"
228066,Victor Frankenstein,en,40000000,34200000,109,2.2924,5.947,2155,2015-11-10,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]","['Davis Entertainment', 'Moving Picture Company', 'TSG Entertainment', '20th Century Fox']","[{'id': 5530, 'name': 'James McAvoy', 'popularity': 5.7222}, {'id': 10980, 'name': 'Daniel Radcliffe', 'popularity': 6.9275}, {'id': 567269, 'name': 'Jessica Brown Findlay', 'popularity': 1.9604}, {'id': 125660, 'name': 'Andrew Scott', 'popularity': 3.2223}, {'id': 1014931, 'name': 'Freddie Fox', 'popularity': 1.6608}]","{'id': 2291, 'name': 'Paul McGuigan', 'popularity': 1.0064}"
301351,We Are Your Friends,en,6000000,11100000,96,2.2152,6.779,2359,2015-08-26,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Music', 'id': 10402}, {'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]","['Working Title Films', 'StudioCanal', 'Anton Capital Entertainment']","[{'id': 29222, 'name': 'Zac Efron', 'popularity': 6.3743}, {'id': 8210, 'name': 'Wes Bentley', 'popularity': 3.1949}, {'id': 1186505, 'name': 'Emily Ratajkowski', 'popularity': 2.2728}, {'id': 928575, 'name': 'Jonny Weston', 'popularity': 1.3432}, {'id': 79795, 'name': 'Shiloh Fernandez', 'popularity': 1.715}]","{'id': 1257827, 'name': 'Max Joseph', 'popularity': 0.8829}"
335462,战狼,zh,12000000,80000000,90,1.9278,6.198,252,2015-04-02,2015,"[{'name': 'Action', 'id': 28}, {'name': 'War', 'id': 10752}, {'name': 'Thriller', 'id': 53}]","['Nanking Military Area Command Of The TV Art Centre', 'DF Pictures', 'Chunqiu Time Co.']","[{'id': 78871, 'name': 'Wu Jing', 'popularity': 2.9844}, {'id': 78110, 'name': 'Scott Adkins', 'popularity': 6.5783}, {'id': 27084, 'name': 'Yu Nan', 'popularity': 1.4584}, {'id': 17382, 'name': 'Ni Dahong', 'popularity': 1.3298}, {'id': 1138369, 'name': 'Shi Zhaoqi', 'popularity': 0.6099}]","{'id': 78871, 'name': 'Wu Jing', 'popularity': 2.9844}"
264999,Magic Mike XXL,en,14800000,117800000,115,2.308,6.166,1794,2015-07-01,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]","['Warner Bros. Pictures', 'Iron Horse Entertainment']","[{'id': 38673, 'name': 'Channing Tatum', 'popularity': 11.7594}, {'id': 66743, 'name': 'Matt Bomer', 'popularity': 4.798}, {'id': 20580, 'name': 'Joe Manganiello', 'popularity': 2.7382}, {'id': 135352, 'name': 'Kevin Nash', 'popularity': 1.7466}, {'id': 49706, 'name': 'Adam Rodriguez', 'popularity': 3.4226}]","{'id': 119665, 'name': 'Gregory Jacobs', 'popularity': 1.374}"
301875,Equals,en,16000000,2084628,102,2.0223,6.12,1387,2015-07-15,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'Science Fiction', 'id': 878}]","['Infinite Studios', 'Freedom Media', 'Route One Entertainment', 'Scott Free Productions']","[{'id': 3292, 'name': 'Nicholas Hoult', 'popularity': 4.8685}, {'id': 37917, 'name': 'Kristen Stewart', 'popularity': 9.5489}, {'id': 529, 'name': 'Guy Pearce', 'popularity': 5.0321}, {'id': 67837, 'name': 'Jacki Weaver', 'popularity': 2.7385}, {'id': 1201716, 'name': 'Bel Powley', 'popularity': 1.6395}]","{'id': 132964, 'name': 'Drake Doremus', 'popularity': 1.1481}"
300168,天將雄師,zh,65000000,121545703,127,2.1712,6.393,586,2015-02-19,2015,"[{'name': 'Adventure', 'id': 12}, {'name': 'History', 'id': 36}, {'name': 'Action', 'id': 28}, {'name': 'Fantasy', 'id': 14}]","['Visualizer Film Company', 'Shanghai Film Group', 'Jackie & JJ Productions', 'Sparkle Roll Media', 'Alibaba Pictures Group', 'Home Media & Entertainment Fund', 'Tencent Video', 'China Film & TV Capital', 'Huayi Brothers Pictures']","[{'id': 18897, 'name': 'Jackie Chan', 'popularity': 11.955}, {'id': 3036, 'name': 'John Cusack', 'popularity': 4.883}, {'id': 3490, 'name': 'Adrien Brody', 'popularity': 5.7729}, {'id': 138010, 'name': 'Sharni Vinson', 'popularity': 1.0403}, {'id': 17991, 'name': 'Kevin Lee', 'popularity': 0.6715}]","{'id': 57832, 'name': 'Daniel Lee', 'popularity': 0.9379}"
302429,Strange Magic,en,100000000,13603453,99,2.4223,7.122,513,2015-01-23,2015,"[{'name': 'Music', 'id': 10402}, {'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}, {'name': 'Fantasy', 'id': 14}]","['Touchstone Pictures', 'Lucasfilm Ltd.', 'Lucasfilm Animation']","[{'id': 10697, 'name': 'Alan Cumming', 'popularity': 3.2359}, {'id': 38940, 'name': 'Evan Rachel Wood', 'popularity': 2.7884}, {'id': 29223, 'name': 'Elijah Kelley', 'popularity': 0.9132}, {'id': 1384599, 'name': 'Meredith Anne Bull', 'popularity': 0.4438}, {'id': 1097967, 'name': 'Sam Palladio', 'popularity': 1.1932}]","{'id': 2216, 'name': 'Gary Rydstrom', 'popularity': 1.5008}"
362045,बाजीराव मस्तानी,hi,19500000,56000000,158,2.1145,7.255,284,2015-12-18,2015,"[{'name': 'History', 'id': 36}, {'name': 'Romance', 'id': 10749}, {'name': 'Drama', 'id': 18}]","['Eros International', 'Bhansali Productions']","[{'id': 224223, 'name': 'Ranveer Singh', 'popularity': 2.3944}, {'id': 53975, 'name': 'Deepika Padukone', 'popularity': 4.8223}, {'id': 77234, 'name': 'Priyanka Chopra Jonas', 'popularity': 3.9342}, {'id': 20045, 'name': 'Tanvi Azmi', 'popularity': 1.0064}, {'id': 1438182, 'name': 'Vaibhav Tatwawadi', 'popularity': 0.6233}]","{'id': 42804, 'name': 'Sanjay Leela Bhansali', 'popularity': 1.5731}"
225728,Macbeth,en,15000000,16322067,113,2.0482,6.459,1463,2015-09-22,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'War', 'id': 10752}]","['Anton Capital Entertainment', 'See-Saw Films', 'Creative Scotland', 'DMC Film', 'Film4 Productions', 'StudioCanal', 'The Weinstein Company']","[{'id': 17288, 'name': 'Michael Fassbender', 'popularity': 6.0254}, {'id': 8293, 'name': 'Marion Cotillard', 'popularity': 4.637}, {'id': 14887, 'name': 'Paddy Considine', 'popularity': 3.4639}, {'id': 16702, 'name': 'Sean Harris', 'popularity': 3.2833}, {'id': 1007683, 'name': 'Jack Reynor', 'popularity': 2.5009}]","{'id': 549310, 'name': 'Justin Kurzel', 'popularity': 1.7678}"
293646,The 33,en,25000000,24900000,120,2.2409,6.401,938,2015-08-06,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'History', 'id': 36}]","['Phoenix Pictures', 'Half Circle', 'Alcon Entertainment', 'Warner Bros. Pictures', 'Mandate International', 'Los 33']","[{'id': 3131, 'name': 'Antonio Banderas', 'popularity': 5.3192}, {'id': 17289, 'name': 'Rodrigo Santoro', 'popularity': 2.6323}, {'id': 36628, 'name': 'Kate del Castillo', 'popularity': 2.7405}, {'id': 1137, 'name': 'Juliette Binoche', 'popularity': 3.1819}, {'id': 9274, 'name': 'James Brolin', 'popularity': 3.5041}]","{'id': 437833, 'name': 'Patricia Riggen', 'popularity': 1.5999}"
318781,Colonia,en,14000000,3621046,106,2.2201,7.257,1912,2015-06-24,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'History', 'id': 36}]","['Majestic Filmproduktion', 'Rat Pack Filmproduktion', 'Iris Productions', 'Fred Films']","[{'id': 10990, 'name': 'Emma Watson', 'popularity': 18.5884}, {'id': 3872, 'name': 'Daniel Brühl', 'popularity': 4.8247}, {'id': 6283, 'name': 'Michael Nyqvist', 'popularity': 2.4164}, {'id': 90764, 'name': 'Richenda Carey', 'popularity': 1.1539}, {'id': 1080195, 'name': 'Vicky Krieps', 'popularity': 2.0785}]","{'id': 46680, 'name': 'Florian Gallenberger', 'popularity': 0.6196}"
245168,Suffragette,en,14000000,16002420,106,1.8033,7.2,1631,2015-10-16,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'History', 'id': 36}]","['Pathé', 'Film4 Productions', 'BFI', 'Ingenious Media', 'Ruby Films']","[{'id': 36662, 'name': 'Carey Mulligan', 'popularity': 3.2234}, {'id': 1283, 'name': 'Helena Bonham Carter', 'popularity': 4.4139}, {'id': 2039, 'name': 'Brendan Gleeson', 'popularity': 4.0502}, {'id': 37058, 'name': 'Anne-Marie Duff', 'popularity': 1.4781}, {'id': 5064, 'name': 'Meryl Streep', 'popularity': 5.9682}]","{'id': 93288, 'name': 'Sarah Gavron', 'popularity': 0.6831}"
333596,Woodlawn,en,12000000,14394097,123,1.9299,6.9,190,2015-10-15,2015,"[{'name': 'Drama', 'id': 18}]",['Sony Pictures'],"[{'id': 2878, 'name': 'C. Thomas Howell', 'popularity': 3.7835}, {'id': 1328, 'name': 'Sean Astin', 'popularity': 4.547}, {'id': 10127, 'name': 'Jon Voight', 'popularity': 4.8745}, {'id': 168986, 'name': 'Virginia Williams', 'popularity': 1.468}, {'id': 208406, 'name': 'Brando Eaton', 'popularity': 1.3684}]","{'id': 844266, 'name': 'Jon Erwin', 'popularity': 1.5481}"
291270,Anomalisa,en,8000000,5700000,91,1.933,7.1,1731,2015-12-30,2015,"[{'name': 'Animation', 'id': 16}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]","['Starburns Industries', 'Snoot Entertainment']","[{'id': 11207, 'name': 'David Thewlis', 'popularity': 4.4543}, {'id': 10431, 'name': 'Jennifer Jason Leigh', 'popularity': 4.079}, {'id': 119232, 'name': 'Tom Noonan', 'popularity': 2.1074}]","{'id': 202, 'name': 'Charlie Kaufman', 'popularity': 1.3876}"
326215,Ooops! Noah Is Gone...,en,6000000,22783699,85,2.1524,6.374,322,2015-03-26,2015,"[{'name': 'Animation', 'id': 16}, {'name': 'Adventure', 'id': 12}, {'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}]","['Moetion Films', 'Ulysses Filmproduktion', ""Fabrique d'images"", 'Skyline Entertainment', 'Grid Animation', 'Studio Rakete']","[{'id': 1560166, 'name': 'Callum Maloney', 'popularity': 0.228}, {'id': 2045981, 'name': 'Dermot Magennis', 'popularity': 0.3264}, {'id': 1560168, 'name': 'Ava Connolly', 'popularity': 0.1883}, {'id': 1428976, 'name': 'Tara Flynn', 'popularity': 0.2328}, {'id': 96674, 'name': 'Paul Tylak', 'popularity': 0.7886}]","{'id': 57917, 'name': 'Toby Genkel', 'popularity': 0.7006}"
323661,"Mune, le gardien de la lune",fr,17000000,15730665,86,1.9884,7.3,553,2015-02-05,2015,"[{'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}, {'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}]","['Kinology', 'Orange Studio', 'ON Animation Studios']","[{'id': 1271943, 'name': 'Michaël Grégorio', 'popularity': 0.219}, {'id': 78423, 'name': 'Omar Sy', 'popularity': 4.6754}, {'id': 1121169, 'name': 'Izïa Higelin', 'popularity': 1.146}, {'id': 20285, 'name': 'Féodor Atkine', 'popularity': 1.6088}, {'id': 1505021, 'name': 'Éric Herson-Macarel', 'popularity': 0.7281}]","{'id': 559861, 'name': 'Benoît Philippon', 'popularity': 0.2884}"
290751,Secret in Their Eyes,en,19500000,34854990,111,1.8407,6.351,1369,2015-10-14,2015,"[{'name': 'Thriller', 'id': 53}, {'name': 'Mystery', 'id': 9648}, {'name': 'Crime', 'id': 80}]","['Ingenious Media', 'Gran Via Productions', 'IM Global', 'STXfilms', 'Route One Entertainment', 'Union Investment Partners', 'SITE Productions', ""Willie's Movies""]","[{'id': 5294, 'name': 'Chiwetel Ejiofor', 'popularity': 3.6333}, {'id': 2227, 'name': 'Nicole Kidman', 'popularity': 10.0839}, {'id': 1204, 'name': 'Julia Roberts', 'popularity': 7.893}, {'id': 14329, 'name': 'Dean Norris', 'popularity': 3.9776}, {'id': 658, 'name': 'Alfred Molina', 'popularity': 3.8676}]","{'id': 21807, 'name': 'Billy Ray', 'popularity': 1.766}"
336004,Heist,en,8900000,4100000,93,1.8119,6.1,936,2015-11-13,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['Silver Plane Films', 'EFO Films', 'Mass Hysteria Entertainment', 'Tri Vision Pictures', 'Hannibal Classics']","[{'id': 47296, 'name': 'Jeffrey Dean Morgan', 'popularity': 9.3498}, {'id': 380, 'name': 'Robert De Niro', 'popularity': 11.2143}, {'id': 7517, 'name': 'Kate Bosworth', 'popularity': 2.8657}, {'id': 543530, 'name': 'Dave Bautista', 'popularity': 5.2862}, {'id': 78452, 'name': 'Gina Carano', 'popularity': 3.5802}]","{'id': 90812, 'name': 'Scott Mann', 'popularity': 1.1236}"
266396,The Gunman,en,40000000,13644292,115,2.1642,5.7,965,2015-02-16,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}]","['StudioCanal', 'Silver Pictures', 'Nostromo Pictures', 'Anton Capital Entertainment', 'ICEC', 'Prone Gunman', 'Prone Gunman A.I.E.', 'Canal+', 'TF1 Films Production']","[{'id': 2228, 'name': 'Sean Penn', 'popularity': 5.2795}, {'id': 69489, 'name': 'Jasmine Trinca', 'popularity': 2.1156}, {'id': 3810, 'name': 'Javier Bardem', 'popularity': 5.1322}, {'id': 5538, 'name': 'Ray Winstone', 'popularity': 3.8162}, {'id': 40900, 'name': 'Mark Rylance', 'popularity': 2.6729}]","{'id': 35453, 'name': 'Pierre Morel', 'popularity': 1.7655}"
304357,Woman in Gold,en,11000000,61619773,109,1.8557,7.3,1396,2015-03-20,2015,"[{'name': 'Drama', 'id': 18}]","['Origin Pictures', 'BBC Film']","[{'id': 15735, 'name': 'Helen Mirren', 'popularity': 7.0499}, {'id': 10859, 'name': 'Ryan Reynolds', 'popularity': 9.7646}, {'id': 61134, 'name': 'Tatiana Maslany', 'popularity': 3.064}, {'id': 3897, 'name': 'Katie Holmes', 'popularity': 4.1613}, {'id': 232396, 'name': 'Max Irons', 'popularity': 1.6537}]","{'id': 133502, 'name': 'Simon Curtis', 'popularity': 1.3072}"
306745,Freeheld,en,7000000,573335,103,1.8676,7.223,659,2015-10-02,2015,"[{'name': 'Romance', 'id': 10749}, {'name': 'Drama', 'id': 18}]","['Double Feature Films', 'High Frequency Entertainment', 'Endgame Entertainment', 'Summit Entertainment']","[{'id': 1231, 'name': 'Julianne Moore', 'popularity': 5.7939}, {'id': 27578, 'name': 'Elliot Page', 'popularity': 5.3073}, {'id': 4495, 'name': 'Steve Carell', 'popularity': 7.023}, {'id': 335, 'name': 'Michael Shannon', 'popularity': 3.8177}, {'id': 56680, 'name': 'Luke Grimes', 'popularity': 6.1402}]","{'id': 71548, 'name': 'Peter Sollett', 'popularity': 1.0263}"
290764,Tracers,en,11000000,593683,94,2.2778,6.026,1080,2015-01-15,2015,"[{'name': 'Action', 'id': 28}]","['Cowtown Cinema Ventures', 'Temple Hill Entertainment']","[{'id': 84214, 'name': 'Taylor Lautner', 'popularity': 3.2673}, {'id': 140114, 'name': 'Marie Avgeropoulos', 'popularity': 2.1624}, {'id': 144292, 'name': 'Adam Rayner', 'popularity': 0.9539}, {'id': 21660, 'name': 'Rafi Gavron', 'popularity': 1.5594}, {'id': 1044954, 'name': 'Sam Medina', 'popularity': 1.237}]","{'id': 568279, 'name': 'Daniel Benmayor', 'popularity': 0.354}"
241257,Regression,en,20000000,17671101,106,1.723,5.587,1808,2015-10-01,2015,"[{'name': 'Horror', 'id': 27}, {'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]","['Mod Producciones', 'First Generation Films', 'FilmNation Entertainment', 'Himenóptero', 'Telecinco Cinema', 'Telefónica Studios']","[{'id': 569, 'name': 'Ethan Hawke', 'popularity': 4.5359}, {'id': 10990, 'name': 'Emma Watson', 'popularity': 18.5884}, {'id': 11207, 'name': 'David Thewlis', 'popularity': 4.4543}, {'id': 38524, 'name': 'Lothaire Bluteau', 'popularity': 1.4121}, {'id': 46814, 'name': 'Dale Dickey', 'popularity': 2.5115}]","{'id': 19840, 'name': 'Alejandro Amenábar', 'popularity': 1.1066}"
346808,Momentum,en,20000000,133332,96,1.769,5.7,547,2015-10-15,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['Thaba Media', 'UFA', 'Azari Media']","[{'id': 18182, 'name': 'Olga Kurylenko', 'popularity': 9.5961}, {'id': 192, 'name': 'Morgan Freeman', 'popularity': 9.2427}, {'id': 17648, 'name': 'James Purefoy', 'popularity': 2.8571}, {'id': 1539936, 'name': 'Jenna Saras', 'popularity': 0.5453}, {'id': 1209423, 'name': 'Lee-Anne Summers', 'popularity': 0.3517}]","{'id': 1377131, 'name': 'Stephen S. Campanelli', 'popularity': 1.114}"
314405,Il racconto dei racconti,it,12000000,5500277,134,2.1307,6.4,1658,2015-05-14,2015,"[{'name': 'Romance', 'id': 10749}, {'name': 'Fantasy', 'id': 14}, {'name': 'Horror', 'id': 27}]","['Archimede', 'Le Pacte', 'HanWay Films', 'New Sparta Films', 'Recorded Picture Company', 'RAI']","[{'id': 3136, 'name': 'Salma Hayek Pinault', 'popularity': 7.6584}, {'id': 1925, 'name': 'Vincent Cassel', 'popularity': 4.9613}, {'id': 13014, 'name': 'Toby Jones', 'popularity': 4.4706}, {'id': 1834, 'name': 'Shirley Henderson', 'popularity': 2.5009}, {'id': 1190632, 'name': 'Hayley Carmichael', 'popularity': 1.1083}]","{'id': 63973, 'name': 'Matteo Garrone', 'popularity': 1.3397}"
280391,Pourquoi j'ai pas mangé mon père,fr,37580800,16294916,100,1.6929,5.23,354,2015-04-08,2015,"[{'name': 'Adventure', 'id': 12}, {'name': 'Comedy', 'id': 35}, {'name': 'Animation', 'id': 16}]","['Boréales', 'Pathé', 'Kissfilms', 'M6 Films', 'Cattleya', 'uFilm']","[{'id': 2408, 'name': 'Jamel Debbouze', 'popularity': 1.9345}, {'id': 82302, 'name': 'Arié Elmaleh', 'popularity': 0.9098}, {'id': 1254992, 'name': 'Mélissa Theuriau', 'popularity': 0.2984}, {'id': 1045532, 'name': 'Patrice Thibaud', 'popularity': 0.4342}, {'id': 62535, 'name': 'Christian Hecq', 'popularity': 0.3904}]","{'id': 2408, 'name': 'Jamel Debbouze', 'popularity': 1.9345}"
370665,दिलवाले,hi,26000000,61000000,158,1.8179,6.6,316,2015-12-18,2015,"[{'name': 'Crime', 'id': 80}, {'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}]","['Red Chillies Entertainment', 'Rohit Shetty Productionz']","[{'id': 35742, 'name': 'Shah Rukh Khan', 'popularity': 5.193}, {'id': 55061, 'name': 'Kajol', 'popularity': 4.0559}, {'id': 1108119, 'name': 'Varun Dhawan', 'popularity': 2.2101}, {'id': 1285028, 'name': 'Kriti Sanon', 'popularity': 3.8371}, {'id': 35779, 'name': 'Boman Irani', 'popularity': 1.7383}]","{'id': 86783, 'name': 'Rohit Shetty', 'popularity': 1.2747}"
338065,दिल धड़कने दो,hi,13000000,22000000,170,1.9373,6.8,144,2015-06-04,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Family', 'id': 10751}, {'name': 'Romance', 'id': 10749}]","['Excel Entertainment', 'Junglee Pictures', 'KanZaman Productions', 'LPT Film', 'Emme Film', 'Condominium Films', 'Jake Production', 'Sindbad Productions', 'Eros International']","[{'id': 72118, 'name': 'Anil Kapoor', 'popularity': 2.625}, {'id': 120430, 'name': 'Shefali Shah', 'popularity': 1.1643}, {'id': 77234, 'name': 'Priyanka Chopra Jonas', 'popularity': 3.9342}, {'id': 224223, 'name': 'Ranveer Singh', 'popularity': 2.3944}, {'id': 81928, 'name': 'Anushka Sharma', 'popularity': 1.4332}]","{'id': 80386, 'name': 'Zoya Akhtar', 'popularity': 1.9166}"
318917,Er ist wieder da,de,3196621,25513752,116,2.2742,6.774,1822,2015-10-08,2015,"[{'name': 'Comedy', 'id': 35}]","['Constantin Film', 'Claussen+Wöbke Filmproduktion', 'Mythos Film']","[{'id': 213581, 'name': 'Oliver Masucci', 'popularity': 1.6406}, {'id': 17543, 'name': 'Fabian Busch', 'popularity': 1.1197}, {'id': 1874, 'name': 'Katja Riemann', 'popularity': 1.8058}, {'id': 5649, 'name': 'Christoph Maria Herbst', 'popularity': 1.0998}, {'id': 139525, 'name': 'Franziska Wulf', 'popularity': 0.6552}]","{'id': 928146, 'name': 'David Wnendt', 'popularity': 0.7139}"
287424,Maggie,en,4000000,187112,95,2.307,5.388,1602,2015-05-08,2015,"[{'name': 'Horror', 'id': 27}, {'name': 'Drama', 'id': 18}]","['Sly Predator', 'Lionsgate', 'Grindstone Entertainment Group', 'Lotus Entertainment', 'Silver Reel', 'Gold Star Films', 'Matt Baer Films', 'Vertigo Films']","[{'id': 1100, 'name': 'Arnold Schwarzenegger', 'popularity': 6.34}, {'id': 17140, 'name': 'Abigail Breslin', 'popularity': 4.3952}, {'id': 20810, 'name': 'Joely Richardson', 'popularity': 3.2475}, {'id': 60881, 'name': 'Douglas M. Griffin', 'popularity': 1.9737}, {'id': 129868, 'name': 'J.D. Evermore', 'popularity': 1.5252}]","{'id': 1354171, 'name': 'Henry Hobson', 'popularity': 0.1148}"
253450,刺客聶隱娘,zh,15000000,11991669,105,2.0463,6.4,511,2015-08-27,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Action', 'id': 28}, {'name': 'History', 'id': 36}]","['Sil-Metropole Organisation', 'Media Asia Films', 'Central Motion Picture Corporation', 'Huace Film & TV', 'China Dream Film Culture Industry', 'SpotFilms']","[{'id': 21911, 'name': 'Shu Qi', 'popularity': 2.8801}, {'id': 1622, 'name': 'Chang Chen', 'popularity': 1.5948}, {'id': 1309285, 'name': 'Nikki Hsieh', 'popularity': 1.0075}, {'id': 1624469, 'name': 'Sheu Fang-Yi', 'popularity': 0.1288}, {'id': 1063128, 'name': 'Ethan Juan', 'popularity': 1.2139}]","{'id': 64992, 'name': 'Hou Hsiao-hsien', 'popularity': 1.3418}"
344268,Les Nouvelles Aventures d'Aladin,fr,17800000,35800000,101,1.7472,4.725,875,2015-10-14,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Fantasy', 'id': 14}, {'name': 'Adventure', 'id': 12}]","['Artémis Productions', 'M6 Films', '74 Films', 'Pathé', 'Canal+', 'Ciné+', 'M6', 'W9', 'La Wallonie', 'Shelter Prod', 'Cinémage']","[{'id': 1165008, 'name': 'Kev Adams', 'popularity': 2.3203}, {'id': 48514, 'name': 'Eric Judor', 'popularity': 1.3763}, {'id': 16922, 'name': 'Jean-Paul Rouve', 'popularity': 1.7329}, {'id': 932117, 'name': 'Vanessa Guide', 'popularity': 1.1563}, {'id': 21175, 'name': 'Michel Blanc', 'popularity': 1.324}]","{'id': 1366322, 'name': 'Arthur Benzaquen', 'popularity': 0.3143}"
