id,original_title,original_language,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,release_year,genres,production_companies,cast,crew
57165,Wrath of the Titans,en,150000000,301970083,99,5.9367,5.739,4276,2012-03-28,2012,"[{'name': 'Fantasy', 'id': 14}, {'name': 'Adventure', 'id': 12}, {'name': 'Action', 'id': 28}]","['Thunder Road', 'Legendary Pictures', 'Cott Productions', 'Furia de Titanes II, A.I.E.', 'Warner Bros. Pictures']","[{'id': 65731, 'name': 'Sam Worthington', 'popularity': 5.0068}, {'id': 3896, 'name': 'Liam Neeson', 'popularity': 9.9235}, {'id': 5469, 'name': 'Ralph Fiennes', 'popularity': 8.6224}, {'id': 10882, 'name': 'Rosamund Pike', 'popularity': 7.8302}, {'id': 2440, 'name': 'Bill Nighy', 'popularity': 4.6347}]","{'id': 66739, 'name': 'Jonathan Liebesman', 'popularity': 1.3914}"
68734,Argo,en,44500000,232300000,120,6.0304,7.281,8443,2012-10-11,2012,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]","['GK Films', 'Warner Bros. Pictures', 'Smoke House Pictures']","[{'id': 880, 'name': 'Ben Affleck', 'popularity': 7.5884}, {'id': 17419, 'name': 'Bryan Cranston', 'popularity': 6.2728}, {'id': 1903, 'name': 'Alan Arkin', 'popularity': 3.2257}, {'id': 1230, 'name': 'John Goodman', 'popularity': 5.9229}, {'id': 8536, 'name': 'Victor Garber', 'popularity': 2.8963}]","{'id': 880, 'name': 'Ben Affleck', 'popularity': 7.5884}"
71552,American Reunion,en,50000000,234989584,113,6.1768,6.297,4475,2012-04-04,2012,"[{'name': 'Comedy', 'id': 35}]",['Universal Pictures'],"[{'id': 21593, 'name': 'Jason Biggs', 'popularity': 3.1771}, {'id': 21595, 'name': 'Alyson Hannigan', 'popularity': 3.0391}, {'id': 57599, 'name': 'Seann William Scott', 'popularity': 3.17}, {'id': 21594, 'name': 'Chris Klein', 'popularity': 1.6903}, {'id': 21403, 'name': 'Thomas Ian Nicholas', 'popularity': 1.8097}]","{'id': 68843, 'name': 'Jon Hurwitz', 'popularity': 1.441}"
49040,The Bourne Legacy,en,130000000,276600000,135,5.2948,6.231,5782,2012-08-08,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}]","['Universal Pictures', 'Relativity Media', 'Captivate Entertainment', 'dentsu', 'The Kennedy/Marshall Company']","[{'id': 17604, 'name': 'Jeremy Renner', 'popularity': 11.0536}, {'id': 3293, 'name': 'Rachel Weisz', 'popularity': 7.7557}, {'id': 819, 'name': 'Edward Norton', 'popularity': 5.0555}, {'id': 825, 'name': 'Stacy Keach', 'popularity': 2.8806}, {'id': 118937, 'name': 'Dennis Boutsikaris', 'popularity': 2.2764}]","{'id': 19242, 'name': 'Tony Gilroy', 'popularity': 2.5973}"
64635,Total Recall,en,125000000,198800000,118,5.327,6.023,5564,2012-08-02,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]","['Total Recall', 'Original Film', 'Prime Focus', 'Rekall Productions', 'Columbia Pictures']","[{'id': 72466, 'name': 'Colin Farrell', 'popularity': 4.7819}, {'id': 10860, 'name': 'Jessica Biel', 'popularity': 7.1888}, {'id': 3967, 'name': 'Kate Beckinsale', 'popularity': 8.3377}, {'id': 569, 'name': 'Ethan Hawke', 'popularity': 4.5359}, {'id': 2440, 'name': 'Bill Nighy', 'popularity': 4.6347}]","{'id': 3950, 'name': 'Len Wiseman', 'popularity': 1.8922}"
94329,Serbuan Maut,id,1100000,9148519,101,6.7634,7.402,3555,2012-03-22,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}, {'name': 'Crime', 'id': 80}]","['Celluloid Dreams', 'PT. Merantau Films', 'XYZ Films']","[{'id': 113732, 'name': 'Iko Uwais', 'popularity': 3.0513}, {'id': 592496, 'name': 'Joe Taslim', 'popularity': 1.4509}, {'id': 1202416, 'name': 'Donny Alamsyah', 'popularity': 0.9629}, {'id': 142019, 'name': 'Yayan Ruhian', 'popularity': 1.8085}, {'id': 1001665, 'name': 'Pierre Gruno', 'popularity': 0.5089}]","{'id': 142013, 'name': 'Gareth Evans', 'popularity': 1.7662}"
49529,John Carter,en,250000000,284100000,132,6.0236,6.3,5722,2012-03-07,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}]",['Walt Disney Pictures'],"[{'id': 60900, 'name': 'Taylor Kitsch', 'popularity': 2.3042}, {'id': 21044, 'name': 'Lynn Collins', 'popularity': 3.0904}, {'id': 2206, 'name': 'Samantha Morton', 'popularity': 3.2171}, {'id': 2983, 'name': 'Mark Strong', 'popularity': 4.2749}, {'id': 8785, 'name': 'Ciarán Hinds', 'popularity': 3.8755}]","{'id': 7, 'name': 'Andrew Stanton', 'popularity': 3.6143}"
49049,Dredd,en,50000000,41037742,95,5.8885,6.841,5161,2012-09-07,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}]","['Rena Film', 'DNA Films', 'Reliance Big Entertainment', 'IM Global', 'Peach Trees']","[{'id': 1372, 'name': 'Karl Urban', 'popularity': 4.2511}, {'id': 52442, 'name': 'Olivia Thirlby', 'popularity': 2.7329}, {'id': 17286, 'name': 'Lena Headey', 'popularity': 5.0138}, {'id': 65829, 'name': 'Wood Harris', 'popularity': 3.059}, {'id': 37093, 'name': 'Langley Kirkwood', 'popularity': 1.435}]","{'id': 43141, 'name': 'Pete Travis', 'popularity': 1.3125}"
82695,Les Misérables,en,61000000,442636309,158,6.6423,7.3,5351,2012-12-18,2012,"[{'name': 'History', 'id': 36}, {'name': 'Drama', 'id': 18}]","['Universal Pictures', 'Working Title Films', 'Cameron Mackintosh Ltd.', 'Relativity Media', 'Working Title Films']","[{'id': 6968, 'name': 'Hugh Jackman', 'popularity': 8.8728}, {'id': 934, 'name': 'Russell Crowe', 'popularity': 7.1686}, {'id': 1813, 'name': 'Anne Hathaway', 'popularity': 12.501}, {'id': 71070, 'name': 'Amanda Seyfried', 'popularity': 9.4199}, {'id': 6730, 'name': 'Sacha Baron Cohen', 'popularity': 3.4898}]","{'id': 70500, 'name': 'Tom Hooper', 'popularity': 1.5617}"
58595,Snow White and the Huntsman,en,170000000,396600000,127,5.0059,5.983,7963,2012-05-30,2012,"[{'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}, {'name': 'Drama', 'id': 18}]","['Universal Pictures', 'Roth Films']","[{'id': 37917, 'name': 'Kristen Stewart', 'popularity': 9.5489}, {'id': 74568, 'name': 'Chris Hemsworth', 'popularity': 13.2804}, {'id': 6885, 'name': 'Charlize Theron', 'popularity': 10.3456}, {'id': 237455, 'name': 'Sam Claflin', 'popularity': 4.6166}, {'id': 6972, 'name': 'Ian McShane', 'popularity': 4.6172}]","{'id': 228134, 'name': 'Rupert Sanders', 'popularity': 2.025}"
72545,Journey 2: The Mysterious Island,en,79000000,355692760,94,5.7651,6.146,4322,2012-01-19,2012,"[{'name': 'Adventure', 'id': 12}, {'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}]","['Walden Media', 'New Line Cinema', 'Contrafilm', 'Warner Bros. Pictures']","[{'id': 18918, 'name': 'Dwayne Johnson', 'popularity': 9.891}, {'id': 27972, 'name': 'Josh Hutcherson', 'popularity': 5.8596}, {'id': 67599, 'name': 'Vanessa Hudgens', 'popularity': 3.3991}, {'id': 40481, 'name': 'Luis Guzmán', 'popularity': 3.9096}, {'id': 3895, 'name': 'Michael Caine', 'popularity': 6.6552}]","{'id': 132876, 'name': 'Brad Peyton', 'popularity': 1.7461}"
77016,End of Watch,en,7000000,55078146,109,5.0846,7.35,3347,2012-09-20,2012,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]","['5150 Action', 'EFO Films', 'Exclusive Media', 'Hedge Fund Film Partners', 'Crave Films', 'Knightsbridge Entertainment', 'Le Grisbi Productions']","[{'id': 131, 'name': 'Jake Gyllenhaal', 'popularity': 8.4416}, {'id': 454, 'name': 'Michael Peña', 'popularity': 4.1991}, {'id': 76511, 'name': 'Natalie Martinez', 'popularity': 2.9973}, {'id': 84223, 'name': 'Anna Kendrick', 'popularity': 9.2583}, {'id': 35029, 'name': 'David Harbour', 'popularity': 4.9444}]","{'id': 19769, 'name': 'David Ayer', 'popularity': 2.7505}"
83542,Cloud Atlas,en,102000000,130482868,172,5.2255,6.885,7181,2012-10-26,2012,"[{'name': 'Drama', 'id': 18}, {'name': 'Science Fiction', 'id': 878}]","['Cloud Atlas Productions', 'Anarchos Productions', 'X Filme Creative Pool', 'A Company', 'Dreams of Dragon Pictures', 'Media Asia Film Production', 'Ascension Pictures', 'ARD Degeto']","[{'id': 31, 'name': 'Tom Hanks', 'popularity': 11.105}, {'id': 4587, 'name': 'Halle Berry', 'popularity': 10.8831}, {'id': 388, 'name': 'Jim Broadbent', 'popularity': 3.1601}, {'id': 1331, 'name': 'Hugo Weaving', 'popularity': 3.6617}, {'id': 38941, 'name': 'Jim Sturgess', 'popularity': 2.5322}]","{'id': 9339, 'name': 'Lilly Wachowski', 'popularity': 1.8697}"
84892,The Perks of Being a Wallflower,en,13000000,33384127,103,5.3632,7.796,10658,2012-09-20,2012,"[{'name': 'Drama', 'id': 18}]",['Mr. Mudd'],"[{'id': 33235, 'name': 'Logan Lerman', 'popularity': 2.9068}, {'id': 10990, 'name': 'Emma Watson', 'popularity': 18.5884}, {'id': 132157, 'name': 'Ezra Miller', 'popularity': 2.6698}, {'id': 52404, 'name': 'Mae Whitman', 'popularity': 3.6629}, {'id': 61114, 'name': 'Kate Walsh', 'popularity': 2.7014}]","{'id': 19311, 'name': 'Stephen Chbosky', 'popularity': 2.1498}"
52520,Underworld: Awakening,en,70000000,160112671,88,4.5663,6.328,4144,2012-01-19,2012,"[{'name': 'Fantasy', 'id': 14}, {'name': 'Action', 'id': 28}, {'name': 'Horror', 'id': 27}]","['Screen Gems', 'Lakeshore Entertainment', 'Sketch Films', 'UW4 Productions']","[{'id': 3967, 'name': 'Kate Beckinsale', 'popularity': 8.3377}, {'id': 9029, 'name': 'Stephen Rea', 'popularity': 2.2967}, {'id': 8177, 'name': 'Michael Ealy', 'popularity': 2.7735}, {'id': 587020, 'name': 'Theo James', 'popularity': 12.131}, {'id': 221116, 'name': 'India Eisley', 'popularity': 2.6898}]","{'id': 80923, 'name': 'Måns Mårlind', 'popularity': 1.0835}"
82507,Sinister,en,3000000,82515113,110,7.2233,6.865,5637,2012-03-29,2012,"[{'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}, {'name': 'Mystery', 'id': 9648}]","['Automatik Entertainment', 'Blumhouse Productions', 'Alliance Films', 'Summit Entertainment']","[{'id': 569, 'name': 'Ethan Hawke', 'popularity': 4.5359}, {'id': 928906, 'name': 'Juliet Rylance', 'popularity': 1.163}, {'id': 7132, 'name': ""Vincent D'Onofrio"", 'popularity': 4.4469}, {'id': 5296, 'name': 'James Ransone', 'popularity': 2.6237}, {'id': 17874, 'name': 'Fred Thompson', 'popularity': 1.872}]","{'id': 55499, 'name': 'Scott Derrickson', 'popularity': 1.9354}"
72387,Safe,en,30000000,40300000,94,5.2494,6.485,2513,2012-04-16,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['IM Global', 'Automatik Entertainment', 'Lawrence Bender Productions', 'Trigger Street Productions', 'Reliance Entertainment', 'Lionsgate']","[{'id': 976, 'name': 'Jason Statham', 'popularity': 28.9652}, {'id': 14541, 'name': 'Chris Sarandon', 'popularity': 2.7095}, {'id': 20904, 'name': 'James Hong', 'popularity': 4.3488}, {'id': 565675, 'name': 'Catherine Chan', 'popularity': 0.6626}, {'id': 31512, 'name': 'Robert John Burke', 'popularity': 2.2105}]","{'id': 52358, 'name': 'Boaz Yakin', 'popularity': 1.7093}"
82633,Lawless,en,26000000,55404207,115,5.357,7.059,3120,2012-08-29,2012,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Western', 'id': 37}]","['Benaroya Pictures', 'Yucaipa Films', 'Annapurna Pictures', 'Pie Films Inc.', 'Red Wagon Entertainment', 'Revolt Films', 'BlumHansonAllen Films']","[{'id': 10959, 'name': 'Shia LaBeouf', 'popularity': 5.9933}, {'id': 2524, 'name': 'Tom Hardy', 'popularity': 17.1537}, {'id': 64, 'name': 'Gary Oldman', 'popularity': 20.3382}, {'id': 529, 'name': 'Guy Pearce', 'popularity': 5.0321}, {'id': 76512, 'name': 'Jason Clarke', 'popularity': 3.4914}]","{'id': 53333, 'name': 'John Hillcoat', 'popularity': 0.9429}"
61012,Silent Hill: Revelation 3D,en,20000000,55362705,94,4.1284,5.539,1672,2012-10-10,2012,"[{'name': 'Thriller', 'id': 53}, {'name': 'Horror', 'id': 27}, {'name': 'Mystery', 'id': 9648}]","['Konami', 'Davis Films', 'Silent Hill 2 DCP', 'Mandate International', 'Open Road Films', 'Don Carmody Productions']","[{'id': 205474, 'name': 'Adelaide Clemens', 'popularity': 1.3971}, {'id': 48, 'name': 'Sean Bean', 'popularity': 5.6138}, {'id': 8329, 'name': 'Radha Mitchell', 'popularity': 3.1304}, {'id': 530, 'name': 'Carrie-Anne Moss', 'popularity': 3.4375}, {'id': 56890, 'name': 'Malcolm McDowell', 'popularity': 3.0382}]","{'id': 69593, 'name': 'M.J. Bassett', 'popularity': 1.4595}"
62214,Frankenweenie,en,39000000,81493846,87,4.1067,6.999,3411,2012-10-04,2012,"[{'name': 'Animation', 'id': 16}, {'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}]",['Tim Burton Productions'],"[{'id': 11514, 'name': ""Catherine O'Hara"", 'popularity': 3.9032}, {'id': 519, 'name': 'Martin Short', 'popularity': 3.6539}, {'id': 2641, 'name': 'Martin Landau', 'popularity': 2.4844}, {'id': 49918, 'name': 'Charlie Tahan', 'popularity': 2.3697}, {'id': 66646, 'name': 'Atticus Shaffer', 'popularity': 1.6493}]","{'id': 510, 'name': 'Tim Burton', 'popularity': 4.5687}"
77174,ParaNorman,en,60000000,107139399,90,3.9892,6.991,2578,2012-08-03,2012,"[{'name': 'Family', 'id': 10751}, {'name': 'Animation', 'id': 16}, {'name': 'Adventure', 'id': 12}, {'name': 'Comedy', 'id': 35}]",['Laika'],"[{'id': 113505, 'name': 'Kodi Smit-McPhee', 'popularity': 2.9011}, {'id': 558925, 'name': 'Tucker Albrizzi', 'popularity': 1.6775}, {'id': 8338, 'name': 'Jodelle Ferland', 'popularity': 2.3024}, {'id': 84223, 'name': 'Anna Kendrick', 'popularity': 9.2583}, {'id': 1893, 'name': 'Casey Affleck', 'popularity': 4.3465}]","{'id': 58897, 'name': 'Sam Fell', 'popularity': 1.1749}"
75174,The Grey,en,25000000,79781695,117,4.2812,6.564,3891,2012-01-26,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]","['Open Road Films', 'Scott Free Productions', '1984 Private Defense Contractors', 'Inferno Distribution', 'Chambara Pictures', 'LD Entertainment']","[{'id': 3896, 'name': 'Liam Neeson', 'popularity': 9.9235}, {'id': 20212, 'name': 'Dermot Mulroney', 'popularity': 5.0065}, {'id': 81685, 'name': 'Frank Grillo', 'popularity': 5.2002}, {'id': 424, 'name': 'Dallas Roberts', 'popularity': 2.1162}, {'id': 43547, 'name': 'Nonso Anozie', 'popularity': 2.0674}]","{'id': 40223, 'name': 'Joe Carnahan', 'popularity': 2.2756}"
62213,Dark Shadows,en,150000000,245527149,113,5.1393,6.092,7292,2012-05-09,2012,"[{'name': 'Comedy', 'id': 35}, {'name': 'Fantasy', 'id': 14}]","['Tim Burton Productions', 'Infinitum Nihil', 'GK Films', 'Village Roadshow Pictures', 'Dan Curtis Productions', 'Warner Bros. Pictures', 'The Zanuck Company']","[{'id': 85, 'name': 'Johnny Depp', 'popularity': 13.3755}, {'id': 1160, 'name': 'Michelle Pfeiffer', 'popularity': 6.7602}, {'id': 1283, 'name': 'Helena Bonham Carter', 'popularity': 4.4139}, {'id': 10912, 'name': 'Eva Green', 'popularity': 9.0477}, {'id': 17183, 'name': 'Jackie Earle Haley', 'popularity': 2.8946}]","{'id': 510, 'name': 'Tim Burton', 'popularity': 4.5687}"
83666,Moonrise Kingdom,en,16000000,68263166,94,4.3092,7.683,5981,2012-05-16,2012,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]","['Indian Paintbrush', 'American Empirical Pictures']","[{'id': 929906, 'name': 'Jared Gilman', 'popularity': 1.1379}, {'id': 929905, 'name': 'Kara Hayward', 'popularity': 1.6558}, {'id': 62, 'name': 'Bruce Willis', 'popularity': 5.8778}, {'id': 819, 'name': 'Edward Norton', 'popularity': 5.0555}, {'id': 1532, 'name': 'Bill Murray', 'popularity': 5.3842}]","{'id': 5655, 'name': 'Wes Anderson', 'popularity': 4.4847}"
62764,Mirror Mirror,en,85000000,183018522,106,4.5195,5.925,3184,2012-03-15,2012,"[{'name': 'Adventure', 'id': 12}, {'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}, {'name': 'Fantasy', 'id': 14}]","['Misher Films', 'Relativity Media', 'Yucaipa Films', 'Goldmann Pictures', 'RAT Entertainment', 'Misha Films']","[{'id': 112561, 'name': 'Lily Collins', 'popularity': 5.4396}, {'id': 1204, 'name': 'Julia Roberts', 'popularity': 7.893}, {'id': 53807, 'name': 'Armie Hammer', 'popularity': 2.9051}, {'id': 78729, 'name': 'Nathan Lane', 'popularity': 3.0691}, {'id': 4030, 'name': 'Martin Klebba', 'popularity': 2.3542}]","{'id': 56512, 'name': 'Tarsem Singh', 'popularity': 1.5456}"
103663,Jagten,da,3800000,18300000,116,4.1859,8.1,4350,2012-06-13,2012,"[{'name': 'Drama', 'id': 18}]","['Zentropa International Sweden', 'Zentropa Entertainments', 'Film i Väst']","[{'id': 1019, 'name': 'Mads Mikkelsen', 'popularity': 7.6395}, {'id': 4457, 'name': 'Thomas Bo Larsen', 'popularity': 1.1668}, {'id': 1112385, 'name': 'Annika Wedderkopp', 'popularity': 0.1972}, {'id': 1188827, 'name': 'Lasse Fogelstrøm', 'popularity': 0.2371}, {'id': 47156, 'name': 'Susse Wold', 'popularity': 0.8277}]","{'id': 4453, 'name': 'Thomas Vinterberg', 'popularity': 1.6132}"
59962,This Means War,en,65000000,156974557,98,3.883,6.181,3433,2012-02-14,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]","['Dune Entertainment', 'Overbrook Entertainment', 'Robert Simonds Productions', '20th Century Fox']","[{'id': 368, 'name': 'Reese Witherspoon', 'popularity': 12.8223}, {'id': 62064, 'name': 'Chris Pine', 'popularity': 4.5031}, {'id': 2524, 'name': 'Tom Hardy', 'popularity': 17.1537}, {'id': 1844, 'name': 'Til Schweiger', 'popularity': 3.555}, {'id': 151254, 'name': 'Chelsea Handler', 'popularity': 1.9959}]","{'id': 36425, 'name': 'McG', 'popularity': 2.4481}"
72570,The Vow,en,30000000,196114570,104,4.0748,7.243,4104,2012-02-05,2012,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]","['Spyglass Entertainment', 'Screen Gems', 'Birnbaum/Barber Productions']","[{'id': 53714, 'name': 'Rachel McAdams', 'popularity': 5.1814}, {'id': 38673, 'name': 'Channing Tatum', 'popularity': 11.7594}, {'id': 4783, 'name': 'Sam Neill', 'popularity': 4.5245}, {'id': 100, 'name': 'Scott Speedman', 'popularity': 2.8513}, {'id': 4431, 'name': 'Jessica Lange', 'popularity': 3.4401}]","{'id': 566328, 'name': 'Michael Sucsy', 'popularity': 0.7974}"
60747,Red Dawn,en,65000000,44806783,93,3.2936,5.708,1645,2012-03-15,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}]",['Contrafilm'],"[{'id': 74568, 'name': 'Chris Hemsworth', 'popularity': 13.2804}, {'id': 15760, 'name': 'Josh Peck', 'popularity': 4.8593}, {'id': 27972, 'name': 'Josh Hutcherson', 'popularity': 5.8596}, {'id': 103554, 'name': 'Isabel Lucas', 'popularity': 2.1652}, {'id': 88995, 'name': 'Adrianne Palicki', 'popularity': 2.9864}]","{'id': 8684, 'name': 'Dan Bradley', 'popularity': 1.7615}"
139567,Fire with Fire,en,20000000,2500277,97,3.053,5.676,688,2012-08-31,2012,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]","['Knightsbridge Entertainment', 'Industry Entertainment Partners', 'Grindstone Entertainment Group', 'Cheetah Vision', 'Mandalay Vision', 'Paradox Entertainment', 'EFO Films', 'Envision Entertainment', 'Voltage Pictures']","[{'id': 19536, 'name': 'Josh Duhamel', 'popularity': 4.931}, {'id': 62, 'name': 'Bruce Willis', 'popularity': 5.8778}, {'id': 5916, 'name': 'Rosario Dawson', 'popularity': 6.9567}, {'id': 7132, 'name': ""Vincent D'Onofrio"", 'popularity': 4.4469}, {'id': 62644, 'name': '50 Cent', 'popularity': 3.0841}]","{'id': 9556, 'name': 'David Barrett', 'popularity': 1.3999}"
77877,The Lucky One,en,25000000,99400000,101,3.513,7.165,3698,2012-04-19,2012,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]","['Di Novi Pictures', 'Langley Park Production', 'Village Roadshow Pictures', 'Warner Bros. Pictures']","[{'id': 29222, 'name': 'Zac Efron', 'popularity': 6.3743}, {'id': 221809, 'name': 'Taylor Schilling', 'popularity': 1.9078}, {'id': 10401, 'name': 'Blythe Danner', 'popularity': 2.7504}, {'id': 80289, 'name': 'Jay R. Ferguson', 'popularity': 1.5799}, {'id': 211429, 'name': 'Riley Thomas Stewart', 'popularity': 0.7959}]","{'id': 33433, 'name': 'Scott Hicks', 'popularity': 1.4021}"
72976,Lincoln,en,65000000,275300000,149,3.9212,6.855,3849,2012-11-09,2012,"[{'name': 'History', 'id': 36}, {'name': 'Drama', 'id': 18}]","['DreamWorks Pictures', 'Reliance Entertainment', 'Participant', 'Amblin Entertainment', 'The Kennedy/Marshall Company', 'Dune Entertainment']","[{'id': 11856, 'name': 'Daniel Day-Lewis', 'popularity': 2.8516}, {'id': 35, 'name': 'Sally Field', 'popularity': 4.3084}, {'id': 11064, 'name': 'David Strathairn', 'popularity': 2.8452}, {'id': 24045, 'name': 'Joseph Gordon-Levitt', 'popularity': 5.3685}, {'id': 13548, 'name': 'James Spader', 'popularity': 5.7023}]","{'id': 488, 'name': 'Steven Spielberg', 'popularity': 6.4794}"
65086,The Woman in Black,en,32000000,129000000,95,3.3923,6.137,3500,2012-02-03,2012,"[{'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]","['Hammer Film Productions', 'Alliance Films', 'Talisman Films', 'UK Film Council']","[{'id': 10980, 'name': 'Daniel Radcliffe', 'popularity': 6.9275}, {'id': 8785, 'name': 'Ciarán Hinds', 'popularity': 3.8755}, {'id': 47627, 'name': 'Janet McTeer', 'popularity': 2.1462}, {'id': 90046, 'name': 'Liz White', 'popularity': 1.3541}, {'id': 15740, 'name': 'Tim McMullan', 'popularity': 1.5245}]","{'id': 63306, 'name': 'James Watkins', 'popularity': 1.3351}"
75629,ヱヴァンゲリヲン新劇場版:Q,ja,13000000,67282623,96,3.9722,7.198,844,2012-11-17,2012,"[{'name': 'Animation', 'id': 16}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}]",['khara'],"[{'id': 77927, 'name': 'Megumi Ogata', 'popularity': 2.8695}, {'id': 83768, 'name': 'Yuko Miyamura', 'popularity': 2.6178}, {'id': 81244, 'name': 'Akira Ishida', 'popularity': 3.7595}, {'id': 40325, 'name': 'Megumi Hayashibara', 'popularity': 3.4171}, {'id': 9711, 'name': 'Maaya Sakamoto', 'popularity': 2.8138}]","{'id': 77921, 'name': 'Hideaki Anno', 'popularity': 3.256}"
75638,Red Lights,en,14000000,13551174,114,3.4055,6.195,1284,2012-03-02,2012,"[{'name': 'Thriller', 'id': 53}]","['Attitude Pinículas y Films A.I.E.', 'Cindy Cowan Entertainment', 'First Generation Films', 'Nostromo Pictures', 'La Sexta', 'Canal+ España', 'Millennium Media', 'TV3', 'Atresmedia']","[{'id': 2037, 'name': 'Cillian Murphy', 'popularity': 9.1705}, {'id': 10205, 'name': 'Sigourney Weaver', 'popularity': 6.0701}, {'id': 380, 'name': 'Robert De Niro', 'popularity': 11.2143}, {'id': 13014, 'name': 'Toby Jones', 'popularity': 4.4706}, {'id': 20810, 'name': 'Joely Richardson', 'popularity': 3.2475}]","{'id': 95320, 'name': 'Rodrigo Cortés', 'popularity': 1.428}"
96724,Anna Karenina,en,40600000,68929150,130,3.3863,6.714,2308,2012-09-06,2012,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'History', 'id': 36}]","['Working Title Films', 'Focus Features']","[{'id': 116, 'name': 'Keira Knightley', 'popularity': 7.7299}, {'id': 9642, 'name': 'Jude Law', 'popularity': 5.4369}, {'id': 27428, 'name': 'Aaron Taylor-Johnson', 'popularity': 4.6664}, {'id': 15576, 'name': 'Matthew Macfadyen', 'popularity': 3.5382}, {'id': 29412, 'name': 'Eric MacLennan', 'popularity': 1.0358}]","{'id': 36588, 'name': 'Joe Wright', 'popularity': 2.9489}"
89492,This Is 40,en,35000000,88200000,134,3.3606,5.887,2202,2012-12-20,2012,"[{'name': 'Comedy', 'id': 35}]","['Apatow Productions', 'Forty Productions', 'Universal Pictures']","[{'id': 22226, 'name': 'Paul Rudd', 'popularity': 7.1888}, {'id': 41087, 'name': 'Leslie Mann', 'popularity': 3.1646}, {'id': 12074, 'name': 'John Lithgow', 'popularity': 4.706}, {'id': 19537, 'name': 'Megan Fox', 'popularity': 12.839}, {'id': 41090, 'name': 'Maude Apatow', 'popularity': 1.8577}]","{'id': 41039, 'name': 'Judd Apatow', 'popularity': 2.6023}"
85446,Step Up Revolution,en,33000000,140470746,99,3.0407,6.9,2062,2012-07-26,2012,"[{'name': 'Music', 'id': 10402}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]","['Summit Entertainment', 'Offspring Entertainment', 'Lionsgate']","[{'id': 479656, 'name': 'Kathryn McCormick', 'popularity': 0.8965}, {'id': 932091, 'name': 'Ryan Guzman', 'popularity': 1.9832}, {'id': 1278721, 'name': 'Misha Gabriel', 'popularity': 0.3388}, {'id': 110743, 'name': ""Stephen 'tWitch' Boss"", 'popularity': 1.285}, {'id': 217055, 'name': 'Cleopatra Coleman', 'popularity': 1.8027}]","{'id': 932088, 'name': 'Scott Speer', 'popularity': 0.9815}"
86838,Seven Psychopaths,en,15000000,33035736,110,3.0499,6.821,4005,2012-10-12,2012,"[{'name': 'Comedy', 'id': 35}, {'name': 'Crime', 'id': 80}]","['BFI', 'Blueprint Pictures', 'Film4 Productions', 'HanWay Films']","[{'id': 72466, 'name': 'Colin Farrell', 'popularity': 4.7819}, {'id': 6807, 'name': 'Sam Rockwell', 'popularity': 4.1244}, {'id': 57755, 'name': 'Woody Harrelson', 'popularity': 4.6671}, {'id': 4690, 'name': 'Christopher Walken', 'popularity': 5.7938}, {'id': 18182, 'name': 'Olga Kurylenko', 'popularity': 9.5961}]","{'id': 54472, 'name': 'Martin McDonagh', 'popularity': 1.9495}"
